"id","target","f0","f1","f2","f3","f5","f6","f7","f9","f10","f11","f13","f14","f15","f16","f18","f19","f20","f22","f23","f24"
19614,0,1017,20,5.0253,22.8,11.8,54,20,0,6.4,32.6,0,0,17,32.2,12,1011.4,0,13.2,43,26
19615,1,1020.3,40,5.0109,20.2,4.6,50,2,0,1,25.8,0,7,20,23.7,4,1017.4,1,16.1,59,81
19616,0,1021.3,24,5.0227,18.3,3.5,31,9,0,3.4,26.2,0,0,13,25.4,3,1017,0,7.6,40,29
19617,1,1012.3,8,5.021,25.9,9.5,85,17,0,9.4,37.5,0,5,28,30.3,9,1008.5,7,22.2,53,91
19618,0,1015.9,11,5.0048,22.7,11.6,67,48,0,10.8,26.2,0,7,44,22.6,7,1014.3,5,20,64,61
19619,0,1015.3,12,5.0202,25.7,9.9,46,15,1,4.6,27.7,5.8,5,13,26.5,11,1014.8,3,19.1,61,74
19620,0,1036.5,42,5.0227,13.7,3.1,35,6,0,5.2,20.7,0,6,17,19.5,4,1035,7,10.7,47,81
19621,0,1012.3,5,5.0212,25.1,11,48,20,0,6.8,32.6,0,6,17,30.7,3,1009.5,6,21.1,46,68
19622,0,1015.2,3,5.0237,18,8.8,39,15,0,7.2,26.6,0,6,19,25.6,8,1011,5,13.4,46,56
19623,0,1021,42,5.0342,16.7,6.7,59,4,0,8.6,28.7,0,6,19,25.9,12,1018,3,12.1,37,66
19624,0,1021,43,5.0203,23.6,12.9,37,24,0,9,36.1,0,1,20,34,0,1015.6,3,17.9,37,48
19625,0,1017.1,14,5.0283,11.3,4.2,87,33,0,3.8,14.3,0,4,44,13.8,3,1014.4,7,8.4,55,49
19626,0,1021.6,44,5.008,12.8,9.7,28,13,0,10.6,21.8,0,0,11,21.3,7,1019,0,8,48,69
19627,0,1011.2,5,5.03,24.5,3.1,39,19,0,7.4,30.3,0.2,7,24,28.7,10,1007.6,7,24.2,62,84
19628,1,1015.2,38,5.0124,20.1,10,59,17,0,7.2,30.2,0,7,31,27.4,13,1010.1,7,12.2,38,40
19629,0,1020.2,24,5.0195,18,10.9,28,9,0,4,29.2,0,7,7,28.3,11,1017.5,7,13.4,40,58
19630,1,1013.1,33,5.0197,22.2,3,46,24,1,5,22.2,10.4,7,20,17.1,4,1015.4,8,18.3,47,84
19631,1,1012,39,5.0205,28.2,13,30,4,0,7.4,35.3,0.4,1,9,33.1,11,1007.4,3,24.3,63,78
19632,0,1014.4,8,5.0241,14.6,8.8,31,11,0,6.8,19.4,0,6,7,19.1,10,1012.3,7,10.2,40,55
19633,0,1018.5,20,5.0207,26.1,12,33,7,0,9.2,33.4,0,1,19,33.1,10,1017.1,1,18.1,42,67
19634,0,1022.4,28,5.0105,14.6,11.7,31,11,0,2,22.5,0,1,13,20.8,12,1022.9,1,7,48,65
19635,1,1013.1,34,5.0116,11.7,0,37,15,1,0.4,12.9,8.8,8,19,12.3,4,1011.7,8,10.8,47,97
19636,0,1028.2,28,5.0327,2.4,2.2,70,22,1,1.2,8.4,1.8,4,17,6.4,2,1027.9,7,-0.4,61,98
19637,1,1016.2,30,5.0221,14.8,3.9,76,9,0,0.8,18.9,0,7,17,17.6,10,1010.1,6,8.8,59,71
19638,0,1015.5,5,5.0124,24,7.4,43,19,0,7,31.6,0,7,19,30.9,1,1011.4,7,22.7,37,42
19639,0,1018,33,5.0187,20.1,10.8,41,13,0,7.2,31.1,0,1,11,28.5,11,1014.7,1,12.8,42,48
19640,0,1017.8,7,5.0203,23.1,0.2,61,33,0,5.4,24.4,0,7,37,23.7,12,1015.2,7,21.7,54,81
19641,0,1023.4,35,5.0151,12.3,1.7,46,11,1,0.8,15.5,5.8,8,11,14.8,7,1023.7,8,10.6,66,98
19642,0,1024,18,5.0184,22.9,13.2,43,19,0,6.2,35.7,0,0,13,34.4,3,1016.5,0,13.3,38,41
19643,0,1019.2,25,5.0293,20,6.6,39,15,0,6.8,23.5,0,7,22,22.1,12,1015.7,7,18.5,61,64
19644,1,1022.6,26,5.0227,12.1,10.3,43,9,0,1.6,19.4,0.8,2,17,18.5,13,1017,1,4.8,50,65
19645,0,1017.5,1,5.0145,17,12,33,17,0,6.6,31.6,0,0,11,29.4,7,1015.7,0,12.9,50,66
19646,0,1013.4,41,5.0206,23.9,9.7,31,13,0,6,27.4,0,4,19,26.5,2,1009.4,1,16.4,55,76
19647,0,1015.6,15,5.0117,18.3,11.3,46,22,0,13,27.9,0,2,24,26.1,9,1015,1,15.3,39,58
19648,1,1009.4,15,5.0183,14.1,6.9,43,9,0,1.8,21.4,0,5,22,20.8,13,1006.2,4,11.1,44,84
19649,0,1023.2,8,5.0209,15.4,9,37,13,0,2.8,18.2,0.6,6,26,17.5,11,1020.2,3,12.2,66,67
19650,0,1019.8,22,5.0156,22.4,12.2,33,11,0,5.6,29.7,0,6,28,28.9,10,1017.8,1,18.3,48,69
19651,1,1018.1,44,5.028,18.4,4,24,9,1,3,18.8,1.8,8,9,17.6,3,1015,8,16.4,65,98
19652,0,1019,11,5.0206,24.4,6.5,52,33,0,8.4,27.7,0,8,41,22.8,3,1018.6,7,20.6,65,64
19653,0,1017.5,8,5.0205,14.7,2.2,24,2,0,4.8,18.8,0,7,4,17.8,6,1015.5,7,11,48,52
19654,0,1028.4,47,5.015,9.1,5.5,28,0,0,2.8,16.1,0,6,19,14.3,11,1025.7,8,4.5,56,90
19655,0,1026.7,33,5.0247,4.2,4.8,17,0,0,2.6,14,0,2,9,13.3,6,1024.3,3,0.4,50,80
19656,0,1022.6,2,5.0129,12.8,2.4,39,19,1,0.8,15.8,22.6,8,20,14.6,10,1020.8,7,11.7,66,96
19657,0,1017.8,21,5.0248,21.4,10.1,24,2,0,1.6,27,0.6,5,7,25.8,3,1014.2,2,16.7,46,79
19658,0,1012.1,39,5.028,32,10.2,28,15,0,8,39,0,0,6,39,0,1006.7,1,24,40,52
19659,0,1023.9,21,5.0316,15.6,10.1,20,6,0,5,23.2,0,1,4,22.3,8,1021.2,0,7.9,39,46
19660,0,1014.2,42,5.0201,10.5,12.8,56,24,0,4,14,0,0,30,13.1,9,1015,1,5.9,47,53
19661,0,1012.3,36,5.0187,9,6.6,59,28,0,1.6,15.1,1,4,37,14.7,10,1012.3,1,5,40,58
19662,0,1022.6,7,5.0243,21.8,3.3,37,15,0,6.2,24.7,0.2,7,24,23.4,9,1020.7,7,19.1,56,74
19663,0,1011.6,20,5.0198,22.6,7.5,43,19,0,10,31.3,0,6,28,26.9,10,1011.5,2,13.3,43,65
19664,0,1022.1,21,5.0108,21.3,0.2,37,15,1,8.4,23.4,8.2,7,15,21.3,7,1020.2,7,18.1,54,55
19665,0,1014.6,12,5.0063,26.5,10.5,59,22,0,10.4,30.1,0,7,39,27.4,11,1010.6,1,18,56,62
19666,0,1013.4,46,5.0108,24,13.5,37,17,0,5.8,33.6,0.6,1,13,31.9,0,1009.3,0,14.1,37,35
19667,0,1025,13,5.0108,11.8,9.8,24,9,0,0.8,18.1,0,6,15,17.5,3,1021.4,0,3,50,80
19668,0,1013.6,11,5.0209,26.9,8.7,28,7,0,1.6,29.4,0,5,22,27,0,1011,6,20,55,57
19669,0,1016.1,5,5.0261,25.9,11,41,19,0,6.8,33.6,0,1,13,32.6,11,1011.5,1,20.9,42,70
19670,0,1018.5,36,5.0252,10.8,9.8,52,35,0,4,17.7,0,2,26,16.3,6,1019.8,7,10.2,45,81
19671,1,1020.1,31,5.0157,16.4,0,76,41,1,5.4,18.6,13.4,8,41,16.7,6,1018.3,8,14.8,65,81
19672,0,1023,32,5.0265,13.7,7.3,33,9,0,1,20.6,0,7,13,19.4,5,1018.4,2,5.9,41,64
19673,1,1022,47,5.0254,10.1,0.1,44,15,0,1.4,13.9,0.2,8,22,12.2,11,1018.1,8,7.1,62,78
19674,0,1008.7,22,5.0272,25.2,12.9,35,7,0,8.2,29.1,0,2,26,27.9,10,1005.5,3,21.1,56,62
19675,0,1026.5,20,5.0196,11,10.4,31,9,0,2.8,17.5,0.8,1,19,16.9,11,1023.4,0,3.5,48,74
19676,0,1017.2,13,5.0183,15.9,11.8,35,20,0,9,25.3,0,3,15,23.5,4,1014.8,6,13.7,52,60
19677,0,1023.2,45,5.0293,12,1.2,43,20,1,4,14.9,2.6,6,28,13.2,6,1024.1,7,8.5,50,53
19678,1,1017,33,5.0079,17,4.3,46,11,0,6,21.6,0,8,15,17.3,11,1017.3,2,16.1,59,58
19679,0,1021.7,34,5.0128,16.2,9.9,44,28,0,5,26.7,0,1,15,25.1,13,1019,7,14.7,39,68
19680,0,1014.4,39,5.0243,31.2,12.6,31,7,0,12,37.5,0,1,17,35.1,10,1008.8,0,21.3,37,39
19681,0,1025.9,16,5.0175,21.1,10.6,37,13,0,5.8,27.8,0,1,9,27.6,12,1022.7,0,5.9,39,27
19682,0,1015.9,37,5.0143,17.8,13.5,28,17,0,6.8,28.1,0,3,11,24.6,10,1011.6,1,7.3,44,41
19683,0,1019.6,21,5.0173,14.9,9.5,26,6,0,1.4,25.2,0,1,15,24.6,9,1014.8,0,10.3,37,81
19684,0,1020.9,27,5.0084,20.3,6,31,7,0,5.8,26.7,0,8,20,24.1,3,1020.8,8,18,50,93
19685,0,1018,38,5.0158,16.5,9.2,52,22,0,2.6,22.4,0,3,35,21.4,4,1015.4,2,12.7,38,65
19686,0,1024.4,44,5.0228,20.5,11.6,56,31,0,11.2,28.1,0,0,35,26.9,11,1018.8,0,9,38,11
19687,0,1006.1,29,5.0038,18.8,7.4,52,20,0,1.4,21.2,0,4,17,18.7,0,1002.4,4,13.7,46,53
19688,0,1021.3,25,5.036,19.2,4.2,28,2,0,2.8,24.8,0,5,17,24.2,9,1015.8,7,16.2,54,80
19689,0,1009,35,5.0242,27.5,13.2,41,11,0,10.8,39.1,0,3,15,33.4,11,1008.6,2,15.1,40,29
19690,1,1007.1,13,5.0144,11.6,4.7,30,13,1,1.6,16.8,3.4,7,13,15.2,6,1004,7,9.3,54,93
19691,0,1014.3,29,5.0262,22.6,8.4,35,9,0,5.6,25,0,4,9,24.3,10,1012.3,7,18.2,64,71
19692,0,1018,3,5.019,17.1,9.8,20,0,0,4.6,26.2,0,5,9,24.7,5,1015.3,2,7.5,45,48
19693,0,1016.2,11,5.0153,19.2,0,35,13,1,1.8,21,2,7,15,19.7,7,1014.2,8,16.3,48,84
19694,0,1006.4,15,5.0151,16.4,8.5,80,26,1,10.8,21,1.2,1,37,20.1,5,1007.3,6,12.8,50,68
19695,1,1002.3,41,5.016,29.4,10.5,33,9,0,7,32,0.2,4,20,31.1,8,999.2,5,24.3,56,75
19696,0,1016.8,28,5.0175,1.1,0,56,13,1,1.4,2.9,3.4,7,9,2.6,10,1018.5,8,-1.1,66,100
19697,0,1014.1,32,5.0176,20.1,5.6,48,20,0,21.4,22.5,0,7,24,21.8,9,1015.9,8,19.7,50,71
19698,0,1018.6,48,5.0232,19.5,2.5,20,6,1,4.6,24.4,2.2,8,7,23.4,3,1018.7,8,19,65,96
19699,0,1024.8,33,5.0129,13,8.5,30,9,0,1.8,25.7,0,0,15,24.8,8,1020,1,6.4,40,79
19700,1,994.6,47,5.011,13.5,7.5,44,11,1,1,17.7,2.6,8,13,15.3,4,990.3,2,13.3,65,92
19701,0,1016.9,25,5.0151,24.7,10,33,4,0,6.6,31.1,0,1,19,29.7,10,1013.5,3,18.9,39,44
19702,1,1020.6,27,5.019,9.6,4.8,50,28,0,1,12.5,0,5,2,11.6,6,1022.1,3,7.2,62,80
19703,0,1028.9,43,5.0197,6.6,10,20,2,0,2.6,15.8,0,0,0,14.6,10,1024.8,0,1.5,51,88
19704,0,1024.3,11,5.0288,21.8,9.1,30,20,0,4.6,24.9,0,4,24,22.2,13,1020.8,3,15,63,64
19705,0,1019.5,36,5.0202,16.7,10.7,35,7,0,9.6,26.1,0,1,24,24.8,8,1019.1,6,11.9,52,89
19706,0,1023.8,13,5.0258,17.2,13.5,41,17,0,7.3,26.3,0,0,13,25.9,12,1020.4,0,11.5,45,60
19707,0,1019.3,41,5.0273,22.2,10.8,30,6,0,4.6,26.5,0,1,19,24.9,12,1015.3,2,15.4,60,68
19708,0,1013.9,22,5.0171,23.6,6.3,31,20,0,7.2,29.4,0,3,26,28.4,7,1011.2,7,22.2,66,84
19709,0,1017.1,15,5.0105,20,13.7,33,17,0,7.8,30.1,0,0,20,28.9,13,1014.1,0,14.7,38,44
19710,1,1022.7,13,5.0271,13.1,6.2,44,19,0,1.4,19.4,0,6,15,18.5,3,1020.2,3,9.8,48,73
19711,0,1004.7,15,5.0234,12.6,4,76,20,0,11.6,17.7,0,8,30,16,7,1005.8,8,12.4,65,89
19712,0,1021.2,43,5.0107,9.6,9.7,30,6,0,3.6,18,0,2,15,17.8,5,1018.2,0,1,40,68
19713,1,1015.9,23,5.0135,16.8,0,30,0,1,2.8,20,3.6,8,9,19,6,1014.7,7,14.3,64,89
19714,0,1008.9,3,5.0049,17.6,9.9,41,9,0,9.4,21.1,0,6,24,20.5,3,1007.3,7,11.9,40,53
19715,0,1031.5,46,5.0144,8.8,9.7,39,19,0,2.8,18.3,0,2,20,17.2,7,1027.6,1,3.8,37,73
19716,0,1015,4,5.0089,25.5,13.3,52,4,0,11,34.2,0,0,17,32.4,13,1010.5,0,11.1,37,18
19717,0,1029.9,22,5.0249,14.7,9.1,54,11,0,2.2,17.5,0.2,3,28,16.7,3,1029.1,2,9.7,62,76
19718,0,1018.9,9,5.0208,20.1,0.6,50,13,1,4,23.6,18.8,4,26,22.6,12,1018.3,7,19.6,60,93
19719,1,1013.5,35,5.0169,17.4,5.3,57,17,0,6.2,23.8,0,8,28,21.6,7,1012.4,1,9.7,66,68
19720,0,1011.1,31,5.0173,18,9.3,69,31,0,7,25.1,0,6,35,24.4,4,1005.1,3,9.6,40,46
19721,0,1013.9,1,5.0245,15.6,7.6,43,19,0,14.8,27.8,0,5,20,26.7,9,1012.8,7,14.6,60,57
19722,0,1020.6,8,5.0015,17.4,5.5,26,9,0,1.4,20.6,0,2,15,18.1,9,1018.1,7,11.2,52,44
19723,0,1025.5,46,5.0051,17.7,9.8,50,30,0,9.2,23.8,0,4,24,23.2,11,1022.8,4,13.8,46,48
19724,0,1022.9,28,5.0034,6.3,0.3,61,19,0,2.6,14.5,0.6,8,7,12.2,7,1020.1,7,4.3,65,96
19725,1,1012.8,9,5.0155,1.3,0,13,6,0,1.4,7.9,0,8,4,6.5,11,1012.1,8,-0.5,66,97
19726,0,1020.7,33,5.0279,6.2,6.3,17,0,0,0.4,15.9,0,6,9,15.7,7,1016,7,3.4,57,96
19727,0,1023.4,21,5.0228,18.8,10.8,19,7,0,4,25.4,0,1,4,25.1,6,1019.5,1,11.9,38,51
19728,1,1018,33,5.0211,14,7.8,43,20,0,7.8,21.3,0,1,24,19.4,5,1015.8,8,10.5,50,52
19729,0,1017,32,5.0144,31.4,11.9,33,2,0,10.6,38.6,0,0,17,36.8,6,1013.9,1,26,37,36
19730,0,1016.8,42,5.0255,21,13.4,35,4,0,6.4,31.5,0,0,20,31.2,4,1014.1,0,11,39,62
19731,1,1018.2,0,5.0156,24.9,7.2,48,22,1,2.6,29.1,2.6,6,28,28.1,10,1015.2,7,21.6,64,74
19732,1,1015.7,15,5.0173,18.4,9.3,78,11,1,8,26.8,2.2,4,28,26.3,2,1010.9,1,14.5,42,82
19733,0,1033.1,37,5.019,2.1,1.1,28,6,0,1,11.2,0,7,19,10.6,8,1030.5,4,-2.6,65,94
19734,0,1010.4,19,5.0097,10.9,6.3,43,17,0,1,17.9,0,8,20,16.6,8,1010,4,8.3,37,75
19735,0,1018.1,2,5.0248,20.3,10.2,44,17,0,3,24.8,0,8,28,22.8,10,1015.1,1,11.7,59,65
19736,0,1013.1,17,5.0254,11.9,6.6,65,15,1,2.8,15.9,8.8,6,13,15.2,5,1015.7,5,6.6,42,50
19737,0,1013.3,35,5.0171,28.8,12.1,52,9,0,9,40.7,0,1,19,39.4,10,1010.8,1,18.9,38,52
19738,0,1017.5,25,5.0183,20.3,11.2,52,9,0,7.8,24.7,0,1,26,23.3,13,1013.4,0,17,61,66
19739,0,1010.8,12,5.0152,23.5,10.4,28,4,0,4,26.6,0,1,20,25.9,10,1009.3,5,16.9,53,69
19740,0,1024,25,5.0273,10,10.1,33,26,0,2.8,18.5,0,2,17,16.1,10,1021,1,6.7,40,60
19741,0,1027.5,20,5.0242,17.5,9.9,39,20,0,6.2,28.5,0,1,7,27.9,6,1023.6,0,13.1,38,40
19742,0,1014.8,26,5.0133,12,7.1,70,50,1,7,13.5,16.8,6,39,11.9,2,1019.7,6,6.1,66,56
19743,0,1011.1,41,5.02,28.3,5.1,35,22,0,10,31.5,0,7,30,29.9,11,1008.7,7,24.5,50,53
19744,0,1009.5,28,5.0194,0.9,4.8,41,11,0,0,3.8,0.4,6,13,2.2,6,1006.9,5,-0.7,60,89
19745,0,1016.2,27,5.0372,11.9,7.8,48,11,0,2.9,22.9,0.2,7,28,22.2,9,1011.8,1,6,40,81
19746,0,1029.9,8,5.0139,20.2,6.3,43,15,0,6.8,24.9,0,5,22,23.2,0,1027.5,6,18.2,64,76
19747,0,1034.5,19,5.0279,11.7,10.7,35,22,0,2.4,16.3,0,5,15,15.5,11,1032.6,3,6.1,55,73
19748,1,1015.3,11,5.0259,25.1,3.2,72,44,1,10.4,26.8,3.6,8,39,22.7,5,1014,8,22.2,65,78
19749,0,1016.1,46,5.0175,28.8,12.4,37,22,0,11.2,39.2,0,0,13,37.4,0,1011.6,0,20.6,37,20
19750,0,1024.4,44,5.0253,15.4,11.9,56,22,1,7.8,25.9,2.2,1,26,23.9,4,1022.2,1,11.2,53,58
19751,0,1012.8,27,5.0223,18.9,9.7,35,6,0,7.2,31.8,0,0,20,31.4,11,1009.3,8,17.2,45,93
19752,0,1016.8,28,5.0135,19.8,12,37,7,0,11.2,25.1,0,0,9,23.3,9,1016.2,3,15.1,39,39
19753,0,1010.3,26,5.0196,22.7,13.1,39,15,0,9.8,26.6,0,1,13,23.4,7,1005,0,16.3,66,49
19754,0,1014.2,8,5.0129,20.2,8.4,54,20,1,4,22.7,4,7,37,21.2,13,1013.5,7,18.9,63,88
19755,0,995.3,36,5.0257,18.4,5,63,11,1,9.4,21,16.6,7,33,19.3,2,1001.7,8,15.1,55,88
19756,0,1017.2,22,5.0163,13.5,9.9,52,33,0,4,19.1,0,0,22,18.1,6,1016,1,9.5,38,48
19757,0,1028.6,4,5.0168,9.8,9.6,37,2,0,4,19.1,0,5,22,17.8,8,1024.9,1,1.1,41,63
19758,0,1018.3,10,5.0282,18.6,9.5,30,0,0,3.4,29.3,0,1,4,28.6,5,1015.2,1,14.5,47,92
19759,0,1022.2,11,5.0192,26.5,7.1,37,13,0,9.2,29.2,0,6,19,27.2,9,1019.8,8,24.4,63,70
19760,0,1031.8,32,5.0178,12.9,7.2,22,0,0,3.4,22.7,0,4,7,21.6,6,1027.3,5,5.8,42,68
19761,0,1004.6,40,5.0262,23,10,70,11,0,6.2,27.2,0,8,37,26.1,8,1003.2,7,17.1,47,37
19762,0,1021.1,41,5.0215,23.4,11.3,39,15,0,7,27.7,0,1,28,25.8,7,1017.2,1,15.5,48,62
19763,1,1001.9,7,5.0237,21.7,7.7,52,19,1,2.6,24.5,1.4,4,24,23,0,1000.7,7,20.4,56,87
19764,1,1016.5,13,5.0232,25.5,10.5,52,19,0,7.2,30.1,0,2,24,27.1,13,1012.8,2,9.7,44,23
19765,0,1017.2,1,5.0241,20.9,9.3,41,30,0,7.6,30.1,0,7,13,27.8,0,1012.1,7,14.3,40,47
19766,0,1024,24,5.0138,9,8.8,31,19,1,2.6,13.6,25.6,2,17,12.4,9,1024.2,8,8.1,63,89
19767,1,1018.9,7,5.0102,18.8,10.5,37,20,0,5.8,21.4,0,3,24,20.7,13,1017.5,2,15.4,57,63
19768,0,1023.6,35,5.0121,7.1,6.5,17,6,0,0.6,15.3,0.2,4,11,14.5,8,1023.8,2,3.6,65,97
19769,0,1031.9,22,5.0299,18.7,11,33,15,0,3.8,25.9,0,1,28,23.7,8,1027.8,0,12.5,49,60
19770,0,1019.6,6,5.0271,10.2,7.2,39,9,1,1.4,16.1,3.8,7,19,14.6,7,1017,7,6.7,65,86
19771,0,1021.8,33,5.0251,24,9.5,35,20,0,8.4,30.1,0,1,11,29.5,4,1018.8,3,18.1,37,46
19772,1,1014,9,5.0167,5.4,0.2,37,0,0,0.7,14.2,0,7,13,13,10,1004.5,8,2.6,66,96
19773,0,1019.7,35,5.02,10.3,11.6,63,26,1,3.6,14.9,2.8,5,35,13.1,11,1024.3,3,8.5,59,79
19774,0,1018.2,20,5.0258,17.7,11.7,41,19,1,1.8,21.2,3.2,7,26,20.5,12,1018.4,6,9.7,53,64
19775,1,1016.9,9,5.0299,8,0,33,0,0,0.6,14.7,0,8,17,13.1,9,1014.4,8,5.9,64,99
19776,1,1016.2,17,5.0045,11.3,2.9,63,20,0,1.6,17.2,0,7,39,16.1,10,1012.4,5,2.3,52,62
19777,0,1028.1,22,5.0142,15.9,4.3,48,30,0,9.8,19.9,0,5,24,17.9,4,1026.7,7,13.3,56,63
19778,0,1012,3,5.0128,17.6,5.6,26,9,0,4,23.5,0,7,13,22.4,13,1009.3,3,11.7,59,78
19779,0,1026,16,5.0099,10.9,9.7,63,15,0,1.2,17.5,0,3,19,16.8,5,1021.2,1,2.6,45,53
19780,0,1021.8,13,5.0129,20.7,11,43,7,0,4.6,26.3,0,5,20,25.9,9,1017.2,2,7.7,44,36
19781,1,1019,0,5.0243,27.6,2.8,48,24,0,10.2,28.9,0,8,19,21.8,6,1018.1,7,23.6,45,54
19782,0,1031.4,14,5.0018,9,9.4,26,13,1,1.6,20.1,13.2,3,0,19,8,1028.8,1,7.8,58,93
19783,0,1011.7,0,5.0049,27.9,11.1,35,15,0,5.6,30.8,0,2,24,29.7,8,1009,4,21.6,54,62
19784,0,1021.7,40,5.0116,21.9,9.5,33,7,0,6,30.6,0,2,17,29.6,9,1017.8,1,13.9,43,68
19785,0,1011.4,46,5.0027,30.8,11,54,22,0,14.2,39.9,0,4,20,38,9,1007.6,1,21,39,17
19786,0,1007.3,47,5.0042,16.2,5.2,30,0,0,4.2,31.7,0,7,7,31.3,8,1003.6,4,9.8,39,73
19787,0,1029.2,17,5.0197,14.5,0.3,28,4,0,2,17.8,0,7,15,16.7,13,1024.6,7,13,62,62
19788,0,1024.8,30,5.0313,9.8,2.8,50,28,1,0.6,14.2,5.6,7,22,13.2,11,1021.9,5,6.7,46,71
19789,0,1015.6,28,5.0184,-3.2,5.2,72,31,1,1.4,-2.3,1.2,8,44,-1.9,13,1018.2,8,-4.8,58,87
19790,0,1022.3,3,5.0234,18.3,11.5,28,13,0,7,25.6,0,3,15,23.4,7,1018.4,1,11.1,44,56
19791,0,1022.7,34,5.0129,14.9,4.7,52,28,0,5,21.1,0,6,30,19.3,13,1023.1,8,12.1,47,63
19792,0,1020.2,23,5.0272,16.6,10.5,39,0,0,2,20,0,2,19,17.6,2,1016.6,0,9.2,39,46
19793,0,1030.6,6,5.0204,6.3,6.1,24,0,0,0.6,13.1,0.4,7,9,11,12,1027.7,2,5.5,62,100
19794,0,1007.5,4,5.0252,35.8,7.8,67,6,1,16.2,44,2.2,5,9,42.6,4,1003.7,3,24.9,55,31
19795,0,1013.2,32,5.0273,20.5,9.1,44,9,0,6.8,27.3,0.2,1,15,25.9,5,1013.1,8,20.1,46,76
19796,0,1022.4,27,5.0185,12,12.7,65,33,1,3.8,16.5,1.8,3,43,15.7,7,1020.2,2,4.8,48,62
19797,1,1012.8,30,5.0198,11.4,0.6,20,0,1,2.4,18.2,11.4,8,0,14.7,7,1010.4,7,10.7,62,96
19798,0,1017.4,28,5.009,9.1,8.3,35,13,0,1.8,19,0.2,4,15,16.3,0,1015.6,6,7,64,100
19799,0,1034.9,26,5.0223,13,0.6,19,9,0,2.2,14.4,0,6,6,13.5,3,1032.7,7,10.8,61,61
19800,0,1010.9,38,5.0162,17.8,10.4,48,11,0,7.6,29.1,0,4,28,27,9,1008.7,1,12.9,37,64
19801,0,1026,6,5.0149,13.7,8,44,13,0,4,18.1,0,6,28,17.4,1,1021.6,1,8.5,47,69
19802,0,1023,38,5.0162,16.5,5.5,37,15,0,3.6,23.2,0,5,22,22.6,4,1020.3,8,14.2,41,66
19803,0,999.6,8,5.0043,26.4,10.1,41,20,1,7,34.9,1.8,2,9,34.1,8,997,7,21.4,49,78
19804,0,1009.1,46,5.003,28.9,11.5,39,20,0,19.2,39.1,0,1,9,37.8,3,1003.9,1,20.6,43,20
19805,0,1017.1,25,5.014,12.4,1,33,6,0,3.6,15,0,7,7,13.9,13,1010.8,7,11.2,65,77
19806,0,1006.1,33,5.017,16.9,11.5,39,17,0,6.8,24.4,0.8,4,17,22.7,11,1005.1,1,12,39,48
19807,0,1008.1,18,5.0174,21.2,11,41,15,0,3.6,28.4,0,1,22,26.1,6,1005.7,1,8.9,40,47
19808,0,1012.1,4,5.0187,27.1,13,28,15,0,12,34.3,0,0,11,33.3,8,1007.6,0,16,47,19
19809,0,1011.3,30,5.0152,22.8,10.6,43,2,1,5,31.2,11.4,1,20,29.8,10,1008.7,6,18.7,40,75
19810,0,1031.1,22,5.0172,10.9,8.4,30,17,0,1.2,20.8,0,1,9,20.1,3,1026.9,1,8.2,42,76
19811,0,1025.6,38,5.0192,6.2,4.3,30,11,1,1.2,13.3,2.2,8,17,13,3,1025.5,7,4.2,66,92
19812,0,1008.3,10,5.027,21.2,6.7,61,4,0,5.2,34.4,0,8,26,32.8,8,1001.2,7,12.4,50,61
19813,0,1012.3,13,5.0333,19.7,13.3,39,13,0,8.6,33,0,0,17,32.3,12,1009,0,12.8,46,53
19814,0,1023.1,42,5.031,13.4,4.9,48,15,0,3.8,17.3,0,5,24,16.1,10,1021.1,7,8.8,49,60
19815,0,1030.1,36,5.0172,8.6,10.4,31,9,0,3.2,19.5,0,4,13,18.6,3,1026,1,2.4,46,77
19816,1,983.9,17,5.0142,13.6,6.1,74,26,1,3,15.9,10.6,6,28,11.3,5,978.2,1,8,55,66
19817,1,1023.6,29,5.0197,16.8,0,39,19,1,5.6,19.2,13,8,15,17.7,2,1020,7,14.5,66,78
19818,1,1018.9,18,5.0138,21.4,9.2,39,13,0,11.6,28.4,0,3,22,27.3,11,1017.7,5,17.8,38,33
19819,0,1015.6,1,5.0112,18.8,11.7,54,24,0,7,26.7,0,1,31,24.9,11,1014.3,2,12.2,42,56
19820,0,1006,4,5.0153,25.7,2.1,74,37,0,18,30.1,0,7,35,27.7,5,1006.4,7,24.9,47,57
19821,0,1018.3,48,5.0137,17.5,9.2,20,6,0,2.4,27.1,0,4,11,26.4,11,1011.8,2,14.7,50,89
19822,0,1019.2,41,5.0257,23.4,7.5,37,7,0,6.4,26.4,0,1,31,24.6,3,1016,6,19.5,66,64
19823,0,1026,42,5.0144,13.7,9,24,9,0,2.6,23.5,0,2,7,22.6,11,1022.8,2,4.6,37,68
19824,0,1006.9,46,5.0157,31.1,11.9,50,35,0,16.8,39.6,0,1,20,38.5,4,1003.1,2,24,46,26
19825,0,1020.2,40,5.0197,17.7,9.2,31,0,0,7.6,30.8,0,1,9,30,2,1014.7,1,12,40,80
19826,0,1019,17,5.0164,7.2,2.2,24,13,0,1.4,13.2,0,6,9,11.7,9,1015.6,7,6.1,57,84
19827,0,1009.7,5,5.0194,29.2,10.7,33,17,1,7.6,34.4,2.6,7,17,34.3,0,1006.2,7,25,45,72
19828,0,1025.9,15,5.0289,4.6,9.6,26,11,0,1.8,14.9,0,0,13,14.4,7,1023.1,0,1.9,45,92
19829,0,1027.3,15,5.0141,10.4,10.1,22,9,0,6,24.2,0,2,9,22.4,5,1024.9,0,7.2,39,70
